id,timestamp,frame_id,plate_text
641,2025-09-27 10:06:54,552,E
642,2025-09-27 10:06:55,553,LEA
643,2025-09-27 10:06:55,554,LK64ONY
644,2025-09-27 10:06:55,555,LKEALM
645,2025-09-27 10:06:56,555,E0
646,2025-09-27 10:06:56,556,LKEA
647,2025-09-27 10:06:56,557,KEAM
648,2025-09-27 10:06:57,558,LKBAM
649,2025-09-27 10:06:57,559,LKBA
650,2025-09-27 10:06:57,559,E
651,2025-09-27 10:06:58,560,LKEADL
652,2025-09-27 10:06:58,560,EL
653,2025-09-27 10:06:58,561,EFODZL
654,2025-09-27 10:06:59,561,LKEADL
655,2025-09-27 10:06:59,562,KKBADL
656,2025-09-27 10:06:59,562,EL
657,2025-09-27 10:07:00,563,AKBADHV
658,2025-09-27 10:07:01,564,LKBADN
659,2025-09-27 10:07:01,564,EF1QZL
660,2025-09-27 10:07:01,565,LKBAONV
661,2025-09-27 10:07:01,565,E
662,2025-09-27 10:07:02,566,LKBADNV
663,2025-09-27 10:07:02,566,E
664,2025-09-27 10:07:02,567,AKB4L
665,2025-09-27 10:07:02,567,FL
666,2025-09-27 10:07:03,568,4KBAM
667,2025-09-27 10:07:03,568,EL
668,2025-09-27 10:07:03,569,KKEADNV
669,2025-09-27 10:07:03,569,EZI
670,2025-09-27 10:07:04,570,AKBAL
671,2025-09-27 10:07:04,570,EL
672,2025-09-27 10:07:04,571,LKEAL
673,2025-09-27 10:07:04,571,EF0DZL
674,2025-09-27 10:07:05,572,ABAMV
675,2025-09-27 10:07:05,572,E
676,2025-09-27 10:07:05,573,LKEANV
677,2025-09-27 10:07:05,573,EFIQDZL
678,2025-09-27 10:07:06,574,LKEADNV
679,2025-09-27 10:07:06,574,E
680,2025-09-27 10:07:06,575,LKBADNV
681,2025-09-27 10:07:06,575,EFIQ0ZL
682,2025-09-27 10:07:07,576,AKBALV
683,2025-09-27 10:07:07,577,AKBADL
684,2025-09-27 10:07:08,578,AKBAM
685,2025-09-27 10:07:08,578,E
686,2025-09-27 10:07:08,579,AKBADL
687,2025-09-27 10:07:08,579,E
688,2025-09-27 10:07:09,580,AKBALN
689,2025-09-27 10:07:09,580,EF
690,2025-09-27 10:07:09,581,AKBADL
691,2025-09-27 10:07:09,581,EF
692,2025-09-27 10:07:10,582,AKBALM
693,2025-09-27 10:07:10,582,EFQZL
694,2025-09-27 10:07:10,583,AKBADN
695,2025-09-27 10:07:10,583,EF00ZL
696,2025-09-27 10:07:11,584,AKBADNV
697,2025-09-27 10:07:11,584,EFQ0ZL
698,2025-09-27 10:07:11,585,LKBADNV
699,2025-09-27 10:07:12,585,EFODT
700,2025-09-27 10:07:12,586,LKBADMM
701,2025-09-27 10:07:12,586,F00ZL
702,2025-09-27 10:07:13,587,LKBADNV
703,2025-09-27 10:07:13,587,EF100ZL
704,2025-09-27 10:07:14,588,LKSADLM
705,2025-09-27 10:07:14,588,ET
706,2025-09-27 10:07:15,589,LKEADLM
707,2025-09-27 10:07:15,589,EF0
708,2025-09-27 10:07:15,590,LKE4MV
709,2025-09-27 10:07:15,590,EAO
710,2025-09-27 10:07:16,591,LK64DMV
711,2025-09-27 10:07:16,591,EZL
712,2025-09-27 10:07:16,592,LKBADM
713,2025-09-27 10:07:16,592,E0
714,2025-09-27 10:07:17,593,LKSADLM
715,2025-09-27 10:07:17,594,LKGADNV
716,2025-09-27 10:07:17,594,EF
717,2025-09-27 10:07:18,595,KKSADLI
718,2025-09-27 10:07:18,595,EFQDZL
719,2025-09-27 10:07:18,596,LK64OLI
720,2025-09-27 10:07:18,596,EF0ZL
721,2025-09-27 10:07:19,597,EZL
722,2025-09-27 10:07:19,597,LK64OLV
723,2025-09-27 10:07:19,598,EFZL
724,2025-09-27 10:07:20,598,AKBAOL
725,2025-09-27 10:07:20,599,LK64O1V
726,2025-09-27 10:07:20,599,EFODZL
727,2025-09-27 10:07:21,600,LKEALM
728,2025-09-27 10:07:21,600,EFODZT
729,2025-09-27 10:07:21,601,4K64DLV
730,2025-09-27 10:07:21,601,EFODZL
731,2025-09-27 10:07:22,602,LKE4DHM
732,2025-09-27 10:07:22,602,EFZI
733,2025-09-27 10:07:22,603,EFODZL
734,2025-09-27 10:07:22,603,A4V
735,2025-09-27 10:07:23,604,7ODZL
736,2025-09-27 10:07:23,604,F
737,2025-09-27 10:07:23,605,FFODZL
738,2025-09-27 10:07:24,606,EFQZL
739,2025-09-27 10:07:24,607,EFIDZT
740,2025-09-27 10:07:24,609,EF
741,2025-09-27 10:07:25,610,FFZT
742,2025-09-27 10:07:26,611,F
743,2025-09-27 10:07:26,612,E
744,2025-09-27 10:07:27,613,EZT
745,2025-09-27 10:07:27,614,EF
746,2025-09-27 10:07:28,615,EF
747,2025-09-27 10:07:28,616,EF
748,2025-09-27 10:07:29,617,FF
749,2025-09-27 10:07:29,618,EFZL
750,2025-09-27 10:07:29,619,EFT
751,2025-09-27 10:07:30,620,FFL
752,2025-09-27 10:07:30,621,FFZI
753,2025-09-27 10:07:30,622,ET
754,2025-09-27 10:07:31,623,EFDZL
755,2025-09-27 10:07:31,624,EDZT
756,2025-09-27 10:07:31,625,ET
757,2025-09-27 10:07:32,626,EFODZT
758,2025-09-27 10:07:32,627,EO
759,2025-09-27 10:07:32,628,EZT
760,2025-09-27 10:07:33,629,EFDZT
761,2025-09-27 10:07:33,630,EZL
762,2025-09-27 10:07:33,631,EDZT
763,2025-09-27 10:07:34,632,EZT
764,2025-09-27 10:07:34,633,EFDZT
765,2025-09-27 10:07:34,634,EFIOD7T
766,2025-09-27 10:07:36,643,AEEU
767,2025-09-27 10:07:37,646,AF65JK
768,2025-09-27 10:07:37,647,AEESUKM
769,2025-09-27 10:07:38,651,AEESUK
770,2025-09-27 10:07:38,653,LE5K
771,2025-09-27 10:07:40,659,ISUK
772,2025-09-27 10:07:41,661,L5UK
773,2025-09-27 10:07:41,662,A65JKV
774,2025-09-27 10:07:42,663,ASUK
775,2025-09-27 10:07:42,664,LA65JKV
776,2025-09-27 10:07:42,665,LESUK
777,2025-09-27 10:07:43,668,NESKL
778,2025-09-27 10:07:43,669,LESKL
779,2025-09-27 10:07:44,670,LESK
780,2025-09-27 10:07:44,671,LE5K
781,2025-09-27 10:07:44,672,LE5UK
782,2025-09-27 10:07:45,673,NE5UK
783,2025-09-27 10:07:45,674,I5KL
784,2025-09-27 10:07:45,675,LBSKL
785,2025-09-27 10:07:46,676,N5K
786,2025-09-27 10:07:46,677,I65UK
787,2025-09-27 10:07:46,678,NEE5K
788,2025-09-27 10:07:47,679,NE65K
789,2025-09-27 10:07:47,680,LA65K
790,2025-09-27 10:07:47,681,NKV
791,2025-09-27 10:07:48,683,4F65JK
792,2025-09-27 10:07:48,684,45JKV
793,2025-09-27 10:07:49,685,N65JKV
794,2025-09-27 10:07:49,686,465JKV
795,2025-09-27 10:07:49,687,45JK
796,2025-09-27 10:07:50,688,U5JKV
797,2025-09-27 10:07:50,689,L5K
798,2025-09-27 10:07:50,690,L45JKM
799,2025-09-27 10:07:51,691,ASKU
800,2025-09-27 10:07:51,692,L5K
801,2025-09-27 10:07:51,693,LSK
802,2025-09-27 10:07:52,694,L5K
803,2025-09-27 10:07:52,695,W5JV
804,2025-09-27 10:07:52,696,L65
805,2025-09-27 10:07:53,697,LA65J
806,2025-09-27 10:07:53,698,A5
807,2025-09-27 10:07:54,699,AF65JKL
808,2025-09-27 10:07:54,700,N65JKV
809,2025-09-27 10:07:55,701,41SK
810,2025-09-27 10:07:56,702,45JK
811,2025-09-27 10:07:56,703,AF5UKL
812,2025-09-27 10:07:57,704,N5JKV
813,2025-09-27 10:07:57,705,A5K
814,2025-09-27 10:07:57,706,N5JKV
815,2025-09-27 10:07:58,707,N5JKV
816,2025-09-27 10:07:58,708,A65JKV
817,2025-09-27 10:07:58,709,L5JKL
818,2025-09-27 10:08:00,722,Q
819,2025-09-27 10:08:01,724,K6K
820,2025-09-27 10:08:01,724,MO
821,2025-09-27 10:08:01,725,R76KU
822,2025-09-27 10:08:01,725,LNSZC
823,2025-09-27 10:08:02,726,L
824,2025-09-27 10:08:03,731,KK
825,2025-09-27 10:08:03,732,K6K
826,2025-09-27 10:08:03,733,K6K
827,2025-09-27 10:08:04,734,KKU
828,2025-09-27 10:08:04,735,L
829,2025-09-27 10:08:04,736,L
830,2025-09-27 10:08:05,738,KK
831,2025-09-27 10:08:05,739,K6K
832,2025-09-27 10:08:05,739,LNISC
833,2025-09-27 10:08:05,740,KK
834,2025-09-27 10:08:06,740,LWISZZC
835,2025-09-27 10:08:06,741,K6K
836,2025-09-27 10:08:06,741,LNIIZC
837,2025-09-27 10:08:06,742,LNISZZC
838,2025-09-27 10:08:07,743,K6KU
839,2025-09-27 10:08:08,745,K6K
840,2025-09-27 10:08:08,746,K6KU
841,2025-09-27 10:08:09,747,LI
842,2025-09-27 10:08:09,747,RKU
843,2025-09-27 10:08:09,748,KKU
844,2025-09-27 10:08:10,748,Q
845,2025-09-27 10:08:10,750,LWI
846,2025-09-27 10:08:10,750,K6KSU
847,2025-09-27 10:08:11,751,L52C
848,2025-09-27 10:08:11,752,LSZC
849,2025-09-27 10:08:11,752,RKU
850,2025-09-27 10:08:12,753,K6KU
851,2025-09-27 10:08:12,753,LHSEZC
852,2025-09-27 10:08:12,754,KKSU
853,2025-09-27 10:08:12,754,S
854,2025-09-27 10:08:12,755,LSC
855,2025-09-27 10:08:13,755,KKSU
856,2025-09-27 10:08:13,756,KGKSU
857,2025-09-27 10:08:13,756,L
858,2025-09-27 10:08:14,757,KKU
859,2025-09-27 10:08:14,757,L
860,2025-09-27 10:08:14,758,KKSU
861,2025-09-27 10:08:14,758,LZZ
862,2025-09-27 10:08:14,759,K
863,2025-09-27 10:08:15,759,LWISZZC
864,2025-09-27 10:08:15,760,K
865,2025-09-27 10:08:15,760,LISZC
866,2025-09-27 10:08:15,761,KKS
867,2025-09-27 10:08:15,761,5
868,2025-09-27 10:08:16,762,K
869,2025-09-27 10:08:16,763,L5D
870,2025-09-27 10:08:17,764,LIZZC
871,2025-09-27 10:08:17,765,LW
872,2025-09-27 10:08:17,766,5
873,2025-09-27 10:08:17,767,LHI52ZC
874,2025-09-27 10:08:18,768,Q
875,2025-09-27 10:08:18,771,LHISZZC
876,2025-09-27 10:08:19,772,LHI5ZZC
877,2025-09-27 10:08:19,773,LIZZC
878,2025-09-27 10:08:19,774,LWIZC
879,2025-09-27 10:08:19,775,LWISZZC
880,2025-09-27 10:08:20,776,LWBZZC
881,2025-09-27 10:08:20,777,LWSZZC
882,2025-09-27 10:08:21,778,LMI5ZZC
883,2025-09-27 10:08:21,779,L52
884,2025-09-27 10:08:22,780,LW
885,2025-09-27 10:08:23,782,LISTZC
886,2025-09-27 10:08:23,783,LSZZC
887,2025-09-27 10:08:24,784,LSZZC
888,2025-09-27 10:08:24,784,20
889,2025-09-27 10:08:24,785,LISZZC
890,2025-09-27 10:08:25,786,LWISZZC
891,2025-09-27 10:08:25,787,WZZC
892,2025-09-27 10:08:25,787,20
893,2025-09-27 10:08:25,788,LSC
894,2025-09-27 10:08:26,788,6JOEPD
895,2025-09-27 10:08:26,789,LZZC
896,2025-09-27 10:08:26,789,6406
897,2025-09-27 10:08:26,790,LSEZC
898,2025-09-27 10:08:26,790,GJEPD
899,2025-09-27 10:08:27,791,LIZC
900,2025-09-27 10:08:27,792,LIZC
901,2025-09-27 10:08:27,792,6JOEPD
902,2025-09-27 10:08:28,793,L
903,2025-09-27 10:08:28,793,G6JEPD
904,2025-09-27 10:08:28,794,LNISZZC
905,2025-09-27 10:08:28,794,6JED
906,2025-09-27 10:08:29,795,L
907,2025-09-27 10:08:29,795,G6JOGERD
908,2025-09-27 10:08:29,796,LIC
909,2025-09-27 10:08:29,796,G6JOGEPD
910,2025-09-27 10:08:30,797,L
911,2025-09-27 10:08:30,797,GJOERD
912,2025-09-27 10:08:30,798,L
913,2025-09-27 10:08:30,799,6JERD
914,2025-09-27 10:08:31,800,L
915,2025-09-27 10:08:31,801,L
916,2025-09-27 10:08:32,802,LHISZZC
917,2025-09-27 10:08:32,803,LIZZC
918,2025-09-27 10:08:32,803,P
919,2025-09-27 10:08:32,804,L
920,2025-09-27 10:08:32,805,LZZC
921,2025-09-27 10:08:33,806,L
922,2025-09-27 10:08:33,807,GJBEPD
923,2025-09-27 10:08:33,807,LN
924,2025-09-27 10:08:34,808,L
925,2025-09-27 10:08:34,809,Q
926,2025-09-27 10:08:34,809,L
927,2025-09-27 10:08:35,810,L
928,2025-09-27 10:08:36,811,L
929,2025-09-27 10:08:36,811,GJ
930,2025-09-27 10:08:36,812,LZZC
931,2025-09-27 10:08:36,812,G
932,2025-09-27 10:08:37,813,L
933,2025-09-27 10:08:37,813,J
934,2025-09-27 10:08:38,814,L
935,2025-09-27 10:08:38,815,LH
936,2025-09-27 10:08:38,815,G
937,2025-09-27 10:08:39,816,LN
938,2025-09-27 10:08:39,816,G
939,2025-09-27 10:08:39,817,LN
940,2025-09-27 10:08:39,818,L
941,2025-09-27 10:08:40,818,GJ
942,2025-09-27 10:08:40,819,L59
943,2025-09-27 10:08:40,819,GJE
944,2025-09-27 10:08:40,820,LN5Z0
945,2025-09-27 10:08:41,820,6JOEPD
946,2025-09-27 10:08:41,821,L
947,2025-09-27 10:08:41,821,JE
948,2025-09-27 10:08:41,822,LNQ
949,2025-09-27 10:08:42,822,GE
950,2025-09-27 10:08:42,822,4A
951,2025-09-27 10:08:42,823,LN0
952,2025-09-27 10:08:42,823,G
953,2025-09-27 10:08:42,823,L
954,2025-09-27 10:08:43,824,LN2Z0
955,2025-09-27 10:08:43,824,JE
956,2025-09-27 10:08:43,825,6JE
957,2025-09-27 10:08:44,826,GJ
958,2025-09-27 10:08:44,826,LNIZZC
959,2025-09-27 10:08:44,827,LNZZC
960,2025-09-27 10:08:44,827,6JE
961,2025-09-27 10:08:45,828,LNZZ0
962,2025-09-27 10:08:45,828,6JO6EPD
963,2025-09-27 10:08:45,829,LNI5ZZC
964,2025-09-27 10:08:45,829,G
965,2025-09-27 10:08:45,829,DL
966,2025-09-27 10:08:46,830,LN
967,2025-09-27 10:08:46,830,L
968,2025-09-27 10:08:46,831,LN
969,2025-09-27 10:08:47,831,GJ
970,2025-09-27 10:08:47,831,DCLI
971,2025-09-27 10:08:47,832,LN5ZZC
972,2025-09-27 10:08:47,832,GJE
973,2025-09-27 10:08:47,832,DADLCL
974,2025-09-27 10:08:48,833,LNISZZC
975,2025-09-27 10:08:48,833,G
976,2025-09-27 10:08:48,833,DCLI
977,2025-09-27 10:08:49,834,L5ZZC
978,2025-09-27 10:08:49,834,G
979,2025-09-27 10:08:49,835,LNSZZC
980,2025-09-27 10:08:50,836,LHZZC
981,2025-09-27 10:08:50,836,G
982,2025-09-27 10:08:51,837,LHISZZC
983,2025-09-27 10:08:51,837,G6JER
984,2025-09-27 10:08:52,838,LNZC
985,2025-09-27 10:08:52,838,6J
986,2025-09-27 10:08:52,839,LN
987,2025-09-27 10:08:53,840,LNIZZC
988,2025-09-27 10:08:53,840,LX
989,2025-09-27 10:08:53,841,LNIZZC
990,2025-09-27 10:08:54,841,IIL
991,2025-09-27 10:08:54,842,LNSZZC
992,2025-09-27 10:08:54,842,WOZCLX
993,2025-09-27 10:08:55,843,LNIZZC
994,2025-09-27 10:08:55,843,GJJF
995,2025-09-27 10:08:55,844,LNIZZ
996,2025-09-27 10:08:55,845,LNIZZC
997,2025-09-27 10:08:56,846,LHISZZ
998,2025-09-27 10:08:56,847,L0
999,2025-09-27 10:08:56,848,LNIZZC
1000,2025-09-27 10:08:57,849,LN0
1001,2025-09-27 10:08:57,850,LZZC
1002,2025-09-27 10:08:57,851,LNSZZC
1003,2025-09-27 10:08:58,852,LNZZC
1004,2025-09-27 10:08:58,852,MJOLA
1005,2025-09-27 10:08:58,853,LNG
1006,2025-09-27 10:08:58,853,MJCLA
1007,2025-09-27 10:08:59,854,LZZC
1008,2025-09-27 10:08:59,854,MIT4A
1009,2025-09-27 10:08:59,855,LN0
1010,2025-09-27 10:09:00,856,LC
1011,2025-09-27 10:09:00,857,2ZC
1012,2025-09-27 10:09:00,858,L20
1013,2025-09-27 10:09:00,858,MLX
1014,2025-09-27 10:09:01,859,LZZC
1015,2025-09-27 10:09:01,860,LZZC
1016,2025-09-27 10:09:01,861,LNIZZC
1017,2025-09-27 10:09:02,862,LNIZZC
1018,2025-09-27 10:09:02,863,LNZZC
1019,2025-09-27 10:09:02,863,JOA
1020,2025-09-27 10:09:03,864,LNZZC
1021,2025-09-27 10:09:03,864,JOZLA
1022,2025-09-27 10:09:04,865,JA
1023,2025-09-27 10:09:04,865,LIZZC1
1024,2025-09-27 10:09:04,866,L
1025,2025-09-27 10:09:05,867,JLA
1026,2025-09-27 10:09:05,868,LD
1027,2025-09-27 10:09:06,870,DJLA
1028,2025-09-27 10:09:07,872,ODLX
1029,2025-09-27 10:09:07,873,ICLI
1030,2025-09-27 10:09:07,874,ODA
1031,2025-09-27 10:09:07,875,O
1032,2025-09-27 10:09:08,876,MO
1033,2025-09-27 10:09:08,877,IOL
1034,2025-09-27 10:09:09,881,DX
1035,2025-09-27 10:09:09,882,DZT
1036,2025-09-27 10:09:09,883,E
1037,2025-09-27 10:09:10,883,JOZLLX
1038,2025-09-27 10:09:10,885,IOCA
1039,2025-09-27 10:09:10,885,S
1040,2025-09-27 10:09:11,886,MJZLA
1041,2025-09-27 10:09:11,887,DOZCLX
1042,2025-09-27 10:09:11,887,E
1043,2025-09-27 10:09:11,888,ZL
1044,2025-09-27 10:09:12,889,OZCLA
1045,2025-09-27 10:09:12,890,OZCLX
1046,2025-09-27 10:09:12,891,MOTCYX
1047,2025-09-27 10:09:12,892,MOZCLX
1048,2025-09-27 10:09:13,892,OLA
1049,2025-09-27 10:09:13,893,DTE
1050,2025-09-27 10:09:13,894,M
1051,2025-09-27 10:09:13,894,MOIYX
1052,2025-09-27 10:09:14,895,OLTU
1053,2025-09-27 10:09:14,897,MZ
1054,2025-09-27 10:09:14,897,OT
1055,2025-09-27 10:09:15,898,LX
1056,2025-09-27 10:09:15,898,IL
1057,2025-09-27 10:09:15,899,ZX
1058,2025-09-27 10:09:15,899,Q
1059,2025-09-27 10:09:16,900,MZ
1060,2025-09-27 10:09:16,901,DL
1061,2025-09-27 10:09:17,902,DT
1062,2025-09-27 10:09:17,902,T
1063,2025-09-27 10:09:17,903,OZX
1064,2025-09-27 10:09:18,904,IJOZC
1065,2025-09-27 10:09:18,905,DZX
1066,2025-09-27 10:09:19,905,G
1067,2025-09-27 10:09:19,906,DNTLX
1068,2025-09-27 10:09:20,907,DZLX
1069,2025-09-27 10:09:20,908,DZLX
1070,2025-09-27 10:09:20,908,5T
1071,2025-09-27 10:09:20,909,IL
1072,2025-09-27 10:09:20,909,M
1073,2025-09-27 10:09:21,910,DZLA
1074,2025-09-27 10:09:21,910,0LTUA
1075,2025-09-27 10:09:21,911,NOZM
1076,2025-09-27 10:09:22,911,GT
1077,2025-09-27 10:09:22,912,DOZCLX
1078,2025-09-27 10:09:22,912,IGOLTU
1079,2025-09-27 10:09:22,912,E
1080,2025-09-27 10:09:22,913,DZLX
1081,2025-09-27 10:09:23,913,GLTU
1082,2025-09-27 10:09:23,913,EM
1083,2025-09-27 10:09:23,914,G
1084,2025-09-27 10:09:23,914,DNTCLX
1085,2025-09-27 10:09:23,914,E
1086,2025-09-27 10:09:24,915,OZCLX
1087,2025-09-27 10:09:24,915,E
1088,2025-09-27 10:09:24,916,OZCX
1089,2025-09-27 10:09:24,916,EI
1090,2025-09-27 10:09:25,917,OZLX
1091,2025-09-27 10:09:25,918,CLX
1092,2025-09-27 10:09:25,919,DOZELX
1093,2025-09-27 10:09:26,920,DAOFCLX
1094,2025-09-27 10:09:26,921,IOCLX
1095,2025-09-27 10:09:26,922,DOJCLX
1096,2025-09-27 10:09:27,923,MNOZLLX
1097,2025-09-27 10:09:27,924,DNOZCLX
1098,2025-09-27 10:09:27,925,MOCLX
1099,2025-09-27 10:09:28,926,DOCLX
1100,2025-09-27 10:09:28,927,DOCX
1101,2025-09-27 10:09:28,928,DAOCLX
1102,2025-09-27 10:09:29,929,OJLX
1103,2025-09-27 10:09:29,930,IOZCLX
1104,2025-09-27 10:09:29,931,DNOTCLX
1105,2025-09-27 10:09:30,932,DNOZCLX
1106,2025-09-27 10:09:30,933,DAOZCLX
1107,2025-09-27 10:09:30,933,E
1108,2025-09-27 10:09:31,934,IOZCLX
1109,2025-09-27 10:09:31,934,E
1110,2025-09-27 10:09:31,935,DOZCLX
1111,2025-09-27 10:09:32,935,BOSS
1112,2025-09-27 10:09:32,936,DAOCLX
1113,2025-09-27 10:09:32,936,EO
1114,2025-09-27 10:09:33,937,E
1115,2025-09-27 10:09:33,938,B
1116,2025-09-27 10:09:33,939,EYOBS
1117,2025-09-27 10:09:34,940,E
1118,2025-09-27 10:09:34,941,EY5
1119,2025-09-27 10:09:34,942,E
1120,2025-09-27 10:09:35,945,EY
1121,2025-09-27 10:09:35,946,EW
1122,2025-09-27 10:09:35,947,KBY
1123,2025-09-27 10:09:36,947,E
1124,2025-09-27 10:09:36,948,EYW
1125,2025-09-27 10:09:36,949,EY9
1126,2025-09-27 10:09:36,950,E
1127,2025-09-27 10:09:37,951,E
1128,2025-09-27 10:09:37,952,H
1129,2025-09-27 10:09:37,953,E
1130,2025-09-27 10:09:37,954,EYW
1131,2025-09-27 10:09:38,955,EYO9S
1132,2025-09-27 10:09:38,956,EYW
1133,2025-09-27 10:09:38,957,EYQ9
1134,2025-09-27 10:09:39,958,EY
1135,2025-09-27 10:09:39,959,B
1136,2025-09-27 10:09:39,960,EYW
1137,2025-09-27 10:09:39,961,EW
1138,2025-09-27 10:09:40,964,EYW
1139,2025-09-27 10:09:40,965,EYW
1140,2025-09-27 10:09:41,966,EY
1141,2025-09-27 10:09:41,967,EYW
1142,2025-09-27 10:09:41,968,EYW
1143,2025-09-27 10:09:41,969,EYIW5
1144,2025-09-27 10:09:42,970,EY9WS
1145,2025-09-27 10:09:42,971,EYW
1146,2025-09-27 10:09:42,972,EYIWS
1147,2025-09-27 10:09:43,973,EYW
1148,2025-09-27 10:09:43,974,EYW5
1149,2025-09-27 10:09:43,975,EYOIWS
1150,2025-09-27 10:09:43,976,EYOIWS
1151,2025-09-27 10:09:44,977,EYDIWS
1152,2025-09-27 10:09:44,978,EYO9WS
1153,2025-09-27 10:09:45,979,BYO9WS
1154,2025-09-27 10:09:46,981,EYDIWS
1155,2025-09-27 10:09:46,982,EYW
1156,2025-09-27 10:09:46,983,EYW
1157,2025-09-27 10:09:47,984,EYW
1158,2025-09-27 10:09:47,985,EYW
1159,2025-09-27 10:09:48,986,EYOW5
1160,2025-09-27 10:09:48,987,EYW
1161,2025-09-27 10:09:48,988,EY9W
1162,2025-09-27 10:09:49,989,EYBM
1163,2025-09-27 10:09:49,990,EYW
1164,2025-09-27 10:09:49,991,EY
1165,2025-09-27 10:09:49,992,EYO
1166,2025-09-27 10:09:50,993,EYB
1167,2025-09-27 10:09:50,994,EYOB
1168,2025-09-27 10:09:50,995,EYOM
1169,2025-09-27 10:09:51,996,EYOBLI
1170,2025-09-27 10:09:51,997,EY9WS
1171,2025-09-27 10:09:51,998,EMS
1172,2025-09-27 10:09:52,999,EY
1173,2025-09-27 10:09:52,1000,EY
1174,2025-09-27 10:09:52,1001,EY
1175,2025-09-27 10:09:53,1002,EYOM
1176,2025-09-27 10:09:53,1003,EY
1177,2025-09-27 10:09:53,1004,EW
1178,2025-09-27 10:09:54,1005,E
1179,2025-09-27 10:09:54,1006,E
1180,2025-09-27 10:09:54,1007,EW
1181,2025-09-27 10:09:55,1008,EYW
1182,2025-09-27 10:09:55,1009,EYWS
1183,2025-09-27 10:09:55,1010,EW
1184,2025-09-27 10:09:55,1011,EYO9WS
1185,2025-09-27 10:09:56,1012,EMOM
1186,2025-09-27 10:09:56,1013,EYWS
1187,2025-09-27 10:09:56,1014,EY9W
1188,2025-09-27 10:09:57,1015,EYW
1189,2025-09-27 10:09:57,1016,EYW
1190,2025-09-27 10:09:57,1017,EYW
1191,2025-09-27 10:09:58,1018,EYOWS
1192,2025-09-27 10:09:58,1019,EYOW
1193,2025-09-27 10:09:59,1020,EMS
1194,2025-09-27 10:09:59,1021,EYOM
1195,2025-09-27 10:10:00,1022,EW
1196,2025-09-27 10:10:00,1023,EYOMMS
1197,2025-09-27 10:10:01,1024,EYOMWS
1198,2025-09-27 10:10:01,1025,EYMI
1199,2025-09-27 10:10:02,1026,EYOMS
1200,2025-09-27 10:10:02,1027,EYW
1201,2025-09-27 10:10:02,1028,EOMS
1202,2025-09-27 10:10:02,1029,EY5
1203,2025-09-27 10:10:03,1030,E
1204,2025-09-27 10:10:03,1031,EMO
1205,2025-09-27 10:10:17,1111,BPBLM
1206,2025-09-27 10:10:18,1113,DPBZLIH
1207,2025-09-27 10:10:18,1114,BPBELYHI
1208,2025-09-27 10:10:18,1115,BPBELH
1209,2025-09-27 10:10:19,1116,PBELIH
1210,2025-09-27 10:10:19,1117,PBELI
1211,2025-09-27 10:10:19,1118,DPBELH
1212,2025-09-27 10:10:20,1119,PEEL
1213,2025-09-27 10:10:20,1120,DPBALYH
1214,2025-09-27 10:10:20,1121,DPBJLYH
1215,2025-09-27 10:10:21,1122,P6TMHL
1216,2025-09-27 10:10:21,1123,POTIH
1217,2025-09-27 10:10:21,1124,TI
1218,2025-09-27 10:10:22,1125,PBALH
1219,2025-09-27 10:10:22,1126,DP6LXH
1220,2025-09-27 10:10:22,1128,PET
1221,2025-09-27 10:10:23,1129,PEL
1222,2025-09-27 10:10:23,1130,PET
1223,2025-09-27 10:10:23,1131,DPET
1224,2025-09-27 10:10:24,1132,EPBAYH
1225,2025-09-27 10:10:24,1133,PILYHI
1226,2025-09-27 10:10:24,1134,DPEL
1227,2025-09-27 10:10:25,1135,DPET
1228,2025-09-27 10:10:25,1136,PGZH
1229,2025-09-27 10:10:25,1137,PBTYH
1230,2025-09-27 10:10:26,1138,DPGT
1231,2025-09-27 10:10:26,1139,DPET
1232,2025-09-27 10:10:27,1140,DPET
1233,2025-09-27 10:10:27,1141,PETH
1234,2025-09-27 10:10:28,1142,PETH
1235,2025-09-27 10:10:28,1143,DPGTYH
1236,2025-09-27 10:10:29,1144,DPGTY
1237,2025-09-27 10:10:29,1145,PETH
1238,2025-09-27 10:10:30,1146,PGILYH
1239,2025-09-27 10:10:30,1147,DPET
1240,2025-09-27 10:10:30,1148,PGTH
1241,2025-09-27 10:10:31,1149,DPET
1242,2025-09-27 10:10:31,1150,P6I
1243,2025-09-27 10:10:31,1151,BPGLYH
1244,2025-09-27 10:10:32,1152,P6TYH
1245,2025-09-27 10:10:32,1153,PGILYHI
1246,2025-09-27 10:10:32,1154,PEIM
1247,2025-09-27 10:10:33,1155,DPEIYH
1248,2025-09-27 10:10:33,1156,DP6TYH
1249,2025-09-27 10:10:34,1157,P6TH
1250,2025-09-27 10:10:34,1158,PETYH
1251,2025-09-27 10:10:34,1159,DPEIYH
1252,2025-09-27 10:10:35,1160,PEIYH
1253,2025-09-27 10:10:35,1161,EPETYH
1254,2025-09-27 10:10:35,1162,BPBII
1255,2025-09-27 10:10:36,1163,PGTLTI
1256,2025-09-27 10:10:36,1164,BPBILMHI
1257,2025-09-27 10:10:37,1165,BP6MH
1258,2025-09-27 10:10:37,1166,BPBILMH
1259,2025-09-27 10:10:37,1167,BP6JLYCE
1260,2025-09-27 10:10:38,1168,DP6ILYHI
1261,2025-09-27 10:10:38,1169,PSILYHI
1262,2025-09-27 10:10:38,1170,BPSELYH
1263,2025-09-27 10:10:39,1171,BPBILYHI
1264,2025-09-27 10:10:39,1172,BPBILYHI
